#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1095.00,101.00,4.68,4.00
1102.00,101.00,4.85,4.00
1109.00,101.00,4.81,4.00
1114.00,101.00,4.76,4.00
1118.00,100.00,4.79,4.00
1120.00,101.00,4.68,4.00
1131.00,101.00,5.14,4.00
1133.00,101.00,4.64,4.00
1136.00,101.00,4.51,4.00
1144.00,100.00,4.58,4.00
1145.00,100.00,3.97,4.00
1149.00,100.00,3.90,4.00
1152.00,100.00,3.88,4.00
1164.00,100.00,4.17,4.00
1167.00,100.00,3.78,4.00
1168.00,100.00,3.75,4.00
1168.00,100.00,3.50,4.00
1178.99,100.00,3.85,4.00
1178.99,100.00,3.50,4.00
1185.99,100.00,3.60,4.00
1185.99,100.00,3.60,4.00
1196.99,100.00,3.81,4.00
1199.99,100.00,3.64,4.00
1202.99,100.00,3.54,4.00
1209.99,100.00,3.68,4.00
1213.99,100.00,3.76,4.00
1217.99,100.00,3.50,4.00
1221.99,100.00,3.56,4.00
1228.99,100.00,3.74,4.00
1234.99,100.00,3.66,4.00
1238.99,100.00,3.76,4.00
1243.99,100.00,3.83,4.00
1247.99,100.00,3.87,4.00
1254.00,100.00,3.58,4.00
1255.00,100.00,3.52,4.00
1263.00,100.00,3.78,4.00
1266.00,100.00,3.90,4.00
1269.00,100.00,3.59,4.00
1272.00,100.00,3.72,4.00
1281.00,100.00,3.75,4.00
1283.00,100.00,3.83,4.00
1286.00,100.00,3.50,4.00
1293.00,100.00,3.62,4.00
1300.00,100.00,3.81,4.00
1301.00,100.00,3.55,4.00
1305.00,100.00,3.55,4.00
1313.00,100.00,3.69,4.00
1315.00,100.00,3.63,4.00
1321.00,101.00,3.59,4.00
1322.99,100.00,3.41,4.00
1332.99,100.00,3.69,4.00
1332.99,100.00,3.48,4.00
1335.99,100.00,3.43,4.00
1342.99,101.00,3.48,4.00
1348.99,101.00,3.69,4.00
1353.97,101.00,3.57,4.00
1353.97,101.00,3.46,4.00
1353.97,100.00,3.34,4.00
1365.97,100.00,3.65,4.00
1371.97,101.00,3.58,4.00
1374.97,100.00,3.62,4.00
1374.97,101.00,3.49,4.00
1382.97,100.00,3.58,4.00
1391.97,100.00,3.63,4.00
1396.97,100.00,3.78,4.00
1401.97,100.00,3.82,4.00
1408.97,100.00,3.81,4.00
1410.99,100.00,3.80,4.00
1410.99,100.00,3.55,4.00
1427.99,100.00,4.18,4.00
1428.99,100.00,3.80,4.00
1432.00,100.00,3.92,4.00
1446.00,101.00,4.34,4.00
1449.00,101.00,4.20,4.00
1453.00,101.00,4.09,4.00
1455.00,101.00,3.98,4.00
1464.00,101.00,4.36,4.00
1465.00,101.00,4.39,4.00
1475.00,101.00,4.38,4.00
1476.00,101.00,4.17,4.00
1478.99,101.00,4.16,4.00
1484.99,101.00,4.41,4.00
1487.99,101.00,4.19,4.00
1494.99,101.00,4.11,4.00
1502.99,101.00,4.23,4.00
1502.99,101.00,4.03,4.00
1505.99,101.00,3.85,4.00
1515.99,101.00,4.19,4.00
1520.99,100.00,4.40,4.00
1521.00,101.00,3.69,4.00
1530.00,100.00,4.03,4.00
1534.00,100.00,4.07,4.00
1533.00,100.00,3.49,4.00
1540.00,100.00,3.61,4.00
1544.00,100.00,3.64,4.00
1545.00,100.00,3.60,4.00
1552.99,100.00,3.51,4.00
1557.99,100.00,3.68,4.00
1557.99,100.00,3.26,4.00
1565.98,100.00,3.51,4.00
1570.98,100.00,3.61,4.00
1573.98,100.00,3.47,4.00
1573.98,100.00,3.36,4.00
1588.98,100.00,3.67,4.00
1586.98,100.00,3.27,4.00
1599.95,100.00,3.74,4.00
1600.95,100.00,3.67,4.00
1605.95,100.00,3.46,4.00
1619.96,100.00,3.76,4.00
1619.96,100.00,3.76,4.00
1622.96,100.00,3.50,4.00
1623.96,100.00,3.38,4.00
1626.96,100.00,3.54,4.00
1645.96,100.00,4.08,4.00
FIFO overflow!
1641.96,100.00,3.75,4.00
1645.00,100.00,3.74,4.00
1668.00,101.00,3.74,4.00
1688.00,101.00,3.78,4.00
1702.99,101.00,3.97,4.00
1721.99,101.00,3.92,4.00
1735.99,101.00,3.89,4.00
1749.98,101.00,3.94,4.00
1764.97,101.00,4.13,4.00
1785.99,100.00,3.82,3.90
1797.99,100.00,4.05,3.80
1810.00,100.00,3.74,3.70
1828.99,100.00,3.93,3.60
1842.99,100.00,3.90,3.50
1858.97,100.00,3.60,3.40
1891.98,100.00,3.90,3.20
1903.98,100.00,4.01,3.10
1923.98,100.00,4.14,3.00
1934.99,100.00,3.49,2.90
1938.99,100.00,3.71,2.80
1963.97,101.00,3.98,2.70
1969.97,101.00,3.77,2.60
1991.97,100.00,3.80,2.50
1998.98,101.00,3.70,2.40
2022.99,100.00,3.76,2.30
2028.00,100.00,3.65,2.20
2039.00,100.00,3.61,2.10
2049.00,100.00,3.55,2.00
2055.00,100.00,3.36,1.90
2076.99,100.00,3.49,1.80
2078.00,101.00,3.35,1.70
2097.97,100.00,3.36,1.60
2088.99,100.00,3.07,1.50
2117.99,101.00,3.23,1.40
2127.99,101.00,3.14,1.30
2129.00,101.00,2.96,1.20
2155.00,101.00,3.13,1.10
2150.00,101.00,2.82,1.00
2164.00,101.00,2.86,0.90
2173.00,101.00,2.92,0.80
2172.99,101.00,2.61,0.70
2172.99,100.00,2.53,0.60
2172.98,100.00,2.26,0.50
2172.98,100.00,2.17,0.40
2173.00,99.00,1.87,0.30
2220.00,100.00,2.39,0.20
2233.99,100.00,2.43,0.10
2242.99,100.00,2.42,0.00
2244.00,100.00,2.36,0.00
2256.99,99.00,2.24,0.00
2256.00,100.00,2.22,0.00
2266.99,100.00,2.11,0.00
2259.99,100.00,2.14,0.00
2262.99,100.00,1.81,0.00
2264.99,100.00,1.71,0.00
2264.99,100.00,1.70,0.00
2262.99,100.00,1.35,0.00
2262.99,100.00,1.41,0.00
2261.99,100.00,1.22,0.00
2262.99,100.00,1.12,0.00
2264.99,100.00,1.15,0.00
2266.99,100.00,1.17,0.00
2264.99,100.00,1.15,0.00
2264.99,100.00,1.15,0.00
2263.99,100.00,1.14,0.00
2263.99,100.00,0.55,0.00
2265.99,100.00,0.40,0.00
2264.99,100.00,0.28,0.00
2261.99,100.00,0.23,0.00
2265.99,100.00,0.11,0.00
2263.99,100.00,0.10,0.00
2263.99,100.00,-0.04,0.00
2265.99,100.00,0.08,0.00
2266.99,100.00,0.05,0.00
2263.99,100.00,-0.01,0.00
2263.99,100.00,-0.01,0.00
2264.99,100.00,0.03,0.00
2261.99,100.00,-0.01,0.00
2261.99,100.00,0.00,0.00
2264.99,100.00,0.03,0.00
2264.99,100.00,0.00,0.00
2265.99,100.00,-0.01,0.00
2262.99,100.00,-0.02,0.00
2264.99,100.00,0.00,0.00
2263.99,100.00,0.00,0.00
2267.99,100.00,0.05,0.00
2266.99,100.00,0.01,0.00
2266.99,100.00,0.03,0.00
2265.99,100.00,0.05,0.00
2266.99,100.00,0.01,0.00
2264.99,100.00,0.01,0.00
2267.99,100.00,0.05,0.00
2263.99,100.00,-0.02,0.00
2264.99,100.00,-0.03,0.00
2266.99,100.00,0.04,0.00
2267.99,100.00,0.05,0.00
2266.99,100.00,0.03,0.00
2265.99,100.00,0.05,0.00
2267.99,100.00,0.08,0.00
2266.99,100.00,0.03,-0.10
2268.99,100.00,0.05,-0.20
2265.99,100.00,0.00,-0.30
2268.99,100.00,0.08,-0.40
2266.99,100.00,0.03,-0.50
2264.99,100.00,0.01,-0.60
2265.99,100.00,-0.02,-0.70
2265.99,100.00,-0.01,-0.80
2267.99,100.00,0.01,-0.90
2268.99,100.00,0.04,-1.00
2267.99,100.00,0.01,-1.10
2268.99,100.00,0.05,-1.20
2268.99,100.00,0.01,-1.30
2270.99,100.00,0.09,-1.40
2270.99,100.00,0.08,-1.50
2270.99,100.00,0.05,-1.60
2270.99,100.00,0.04,-1.70
2267.99,100.00,0.01,-1.80
2265.99,100.00,0.00,-1.90
2265.99,100.00,-0.02,-2.00
2268.99,100.00,0.03,-2.10
2264.99,100.00,-0.05,-2.20
2267.99,100.00,0.03,-2.30
2266.99,100.00,-0.02,-2.40
2265.99,100.00,-0.01,-2.50
2265.99,100.00,0.01,-2.60
2264.99,100.00,-0.01,-2.70
2265.99,100.00,0.00,-2.80
2267.99,100.00,0.00,-2.90
2265.99,100.00,-0.04,-3.00
2265.99,100.00,-0.02,-3.10
2264.99,100.00,-0.05,-3.20
2264.99,100.00,-0.05,-3.30
2267.99,100.00,-0.04,-3.40
2266.99,100.00,-0.05,-3.50
2267.99,100.00,-0.04,-3.60
2264.99,100.00,-0.07,-3.70
2266.99,100.00,-0.01,-3.80
2266.99,100.00,0.01,-3.90
2268.99,100.00,0.04,-4.00
2266.99,100.00,-0.03,-4.00
2265.99,100.00,0.01,-4.00
2270.99,100.00,0.04,-4.00
2275.00,100.00,0.10,-4.00
2265.00,100.00,-0.01,-4.00
2265.00,100.00,-0.01,-4.00
2254.00,100.00,-0.14,-4.00
2252.00,100.00,-0.18,-4.00
2247.99,100.00,-0.25,-4.00
2226.99,100.00,-0.49,-4.00
2218.99,100.00,-0.59,-4.00
2212.99,99.00,-0.65,-4.00
2191.00,100.00,-0.92,-4.00
2176.00,99.00,-1.15,-4.00
2157.99,99.00,-1.36,-4.00
2148.98,99.00,-1.49,-4.00
2131.99,99.00,-1.66,-4.00
2128.99,99.00,-1.72,-4.00
2116.99,99.00,-1.87,-4.00
2087.99,99.00,-2.26,-4.00
2088.99,99.00,-2.22,-4.00
2072.98,99.00,-2.41,-4.00
2047.98,99.00,-2.78,-4.00
2038.99,99.00,-2.95,-4.00
2037.00,100.00,-2.85,-4.00
2007.00,99.00,-3.22,-4.00
2004.99,100.00,-3.11,-4.00
1994.99,100.00,-3.21,-4.00
1966.99,100.00,-3.51,-4.00
1958.99,100.00,-3.35,-4.00
1946.99,100.00,-3.40,-4.00
1919.99,99.00,-3.66,-4.00
1911.99,100.00,-3.48,-4.00
1896.00,99.00,-3.50,-4.00
1893.99,99.00,-3.30,-4.00
1876.99,99.00,-3.39,-4.00
1856.99,99.00,-3.43,-4.00
1842.00,99.00,-3.58,-4.00
1829.99,99.00,-3.58,-4.00
1807.99,99.00,-3.50,-4.00
1797.99,99.00,-3.63,-4.00
1784.00,99.00,-3.61,-4.00
1760.00,99.00,-3.60,-4.00
1750.00,99.00,-3.61,-4.00
1733.00,100.00,-3.80,-4.00
1719.99,100.00,-3.59,-4.00
1698.99,100.00,-3.83,-4.00
1685.99,100.00,-3.86,-4.00
1685.99,100.00,-3.51,-4.00
1685.99,100.00,-3.41,-4.00
1685.98,99.00,-3.26,-4.00
1685.97,99.00,-2.93,-4.00
1603.98,99.00,-3.85,-4.00
1586.99,99.00,-3.86,-4.00
1570.99,99.00,-4.04,-4.00
1547.00,99.00,-4.12,-4.00
1534.00,99.00,-4.04,-4.00
1517.00,99.00,-4.06,-4.00
1495.99,99.00,-4.17,-4.00
1479.99,99.00,-4.10,-4.00
1462.00,99.00,-4.20,-4.00
1445.00,99.00,-4.24,-4.00
1423.99,100.00,-4.20,-4.00
1408.99,100.00,-4.26,-4.00
1390.98,100.00,-4.28,-4.00
1376.99,100.00,-4.29,-4.00
1355.99,100.00,-4.29,-4.00
1340.99,100.00,-4.31,-4.00
1323.99,100.00,-4.53,-4.00
1307.99,100.00,-4.72,-4.00
1293.99,100.00,-4.90,-4.00
1275.99,99.00,-5.12,-4.00
1261.99,99.00,-4.27,-4.00
1245.00,99.00,-4.27,-4.00
1232.00,99.00,-4.24,-4.00
1216.99,99.00,-4.13,-4.00
1202.00,99.00,-4.15,-4.00
1189.00,99.00,-4.10,-4.00
1169.00,99.00,-4.09,-4.00
1156.99,99.00,-4.03,-4.00
1142.00,99.00,-4.00,-4.00
1126.00,100.00,-3.99,-4.00
1110.00,100.00,-3.93,-4.00
1091.99,100.00,-3.96,-4.00
1075.99,100.00,-3.93,-4.00
1061.99,100.00,-3.93,-4.00
1042.99,100.00,-3.91,-4.00
1027.99,100.00,-3.91,-4.00
1010.00,99.00,-3.92,-4.00
995.00,99.00,-3.91,-4.00
983.00,99.00,-3.88,-4.00
966.00,99.00,-3.87,-4.00
952.00,99.00,-3.87,-4.00
934.00,99.00,-3.88,-4.00
916.00,99.00,-3.95,-4.00
901.00,99.00,-3.95,-4.00
885.00,99.00,-3.96,-4.00
870.00,99.00,-3.98,-4.00
853.00,99.00,-3.95,-4.00
836.00,99.00,-4.01,-4.00
818.99,100.00,-4.03,-4.00
800.99,100.00,-4.06,-4.00
784.99,100.00,-4.06,-4.00
770.00,100.00,-4.02,-4.00
755.00,100.00,-4.01,-4.00
737.00,100.00,-4.06,-4.00
722.00,100.00,-4.01,-4.00
707.00,99.00,-4.01,-4.00
689.00,100.00,-4.01,-4.00
672.00,100.00,-4.04,-3.90
659.00,99.00,-4.05,-3.80
642.00,99.00,-4.05,-3.70
626.00,99.00,-4.07,-3.60
599.00,99.00,-4.18,-3.50
582.00,99.00,-4.17,-3.40
570.00,99.00,-4.13,-3.30
552.00,99.00,-4.16,-3.20
536.00,99.00,-4.17,-3.10
519.00,100.00,-4.17,-3.00
501.00,100.00,-4.18,-2.90
486.00,99.00,-4.16,-2.80
474.00,100.00,-4.08,-2.70
459.00,100.00,-4.07,-2.60
459.00,100.00,-3.88,-2.50
459.00,100.00,-3.70,-2.40
459.00,100.00,-3.47,-2.30
459.00,100.00,-3.28,-2.20
403.00,100.00,-3.80,-2.10
392.00,100.00,-3.71,-2.00
380.00,100.00,-3.65,-1.90
370.00,99.00,-3.61,-1.80
364.00,100.00,-3.47,-1.70
353.00,100.00,-3.41,-1.60
344.00,99.00,-3.19,-1.50
340.00,100.00,-3.02,-1.40
333.00,100.00,-2.96,-1.30
329.00,100.00,-2.79,-1.20
323.00,99.00,-2.66,-1.10
319.00,99.00,-2.50,-1.00
315.00,99.00,-2.32,-0.90
313.00,99.00,-2.16,-0.80
309.00,100.00,-2.06,-0.70
306.00,100.00,-1.91,-0.60
304.00,100.00,-1.94,-0.50
304.00,100.00,-1.94,-0.40
304.00,100.00,-1.94,-0.30
305.00,100.00,-1.93,-0.20
304.00,100.00,-1.24,-0.10
305.00,100.00,-1.09,-0.00
84
304.00,100.00,-0.95,0.00
304.00,100.00,-0.83,0.00
302.00,100.00,-0.78,0.00
305.00,100.00,-0.60,0.00
305.00,100.00,-0.49,0.00
304.00,100.00,-0.45,0.00
305.00,100.00,-0.35,0.00
304.00,100.00,-0.31,0.00
304.00,100.00,-0.24,0.00
304.00,100.00,-0.19,0.00
305.00,100.00,-0.13,0.00
304.00,100.00,-0.11,0.00
303.00,100.00,-0.08,0.00
303.00,100.00,-0.04,0.00
302.00,100.00,-0.03,0.00
304.00,100.00,-0.00,0.00
304.00,100.00,-0.00,0.00
303.00,100.00,-0.03,0.00
304.00,100.00,-0.00,0.00
304.00,100.00,-0.01,0.00
303.00,100.00,-0.01,0.00
302.00,100.00,-0.03,0.00
303.00,100.00,0.01,0.00
303.00,100.00,-0.03,0.00
303.00,100.00,-0.03,0.00
304.00,100.00,-0.00,0.00
304.00,100.00,-0.01,0.00
303.00,100.00,-0.01,0.00
303.00,100.00,-0.01,0.00
304.00,100.00,-0.01,0.00
303.00,100.00,-0.01,0.00
303.00,100.00,-0.00,0.00
302.00,101.00,-0.01,0.00
303.00,100.00,0.01,0.00
302.00,100.00,-0.03,0.00
303.00,100.00,-0.01,0.00
303.00,100.00,-0.00,0.00
303.00,100.00,-0.01,0.00
303.00,100.00,-0.01,0.00
304.00,100.00,0.01,0.00
303.00,100.00,0.01,0.00
304.00,100.00,0.01,0.00
303.00,100.00,-0.00,0.00
303.00,100.00,-0.00,0.00
303.00,100.00,-0.01,0.00
303.00,100.00,-0.01,0.00
303.00,100.00,-0.00,0.00
305.00,100.00,0.02,0.00
306.00,100.00,0.04,0.00
305.00,100.00,0.01,0.00
305.00,100.00,0.02,0.10
304.00,100.00,0.01,0.20
306.00,100.00,0.05,0.30
306.00,100.00,0.04,0.40
306.00,100.00,0.05,0.50
305.00,100.00,0.02,0.60
304.00,100.00,0.01,0.70
305.00,100.00,0.02,0.80
304.00,100.00,0.01,0.90
304.00,100.00,-0.00,1.00
304.00,100.00,0.01,1.10
304.00,100.00,-0.00,1.20
304.00,100.00,0.01,1.30
305.00,100.00,0.02,1.40
305.00,100.00,0.02,1.50
305.00,100.00,0.02,1.60
304.00,100.00,0.01,1.70
304.00,100.00,-0.01,1.80
305.00,100.00,-0.01,1.90
305.00,100.00,-0.00,2.00
304.00,101.00,-0.01,2.10
305.00,100.00,0.01,2.20
304.00,100.00,-0.03,2.30
304.00,100.00,-0.03,2.40
304.00,100.00,-0.03,2.50
305.00,100.00,0.00,2.60
305.00,100.00,0.01,2.70
305.00,100.00,0.00,2.80
304.00,100.00,-0.00,2.90
304.00,100.00,-0.00,3.00
305.00,100.00,0.01,3.10
304.00,100.00,0.00,3.20
304.00,100.00,0.00,3.30
304.00,100.00,-0.01,3.40
306.00,100.00,0.01,3.50
309.00,100.00,0.05,3.60
312.00,100.00,0.10,3.70
316.00,100.00,0.15,3.80
324.00,101.00,0.24,3.90
333.00,101.00,0.35,4.00
339.00,100.00,0.44,4.00
350.00,100.00,0.56,4.00
364.00,100.00,0.75,4.00
376.00,100.00,0.90,4.00
393.00,99.00,1.11,4.00
407.00,100.00,1.27,4.00
423.00,100.00,1.47,4.00
442.00,100.00,1.71,4.00
460.00,100.00,1.95,4.00
477.00,100.00,2.16,4.00
497.00,100.00,2.40,4.00
514.99,100.00,2.63,4.00
533.99,100.00,2.87,4.00
556.99,101.00,3.16,4.00
576.99,100.00,3.38,4.00
599.99,101.00,3.63,4.00
615.99,101.00,3.80,4.00
633.99,101.00,3.97,4.00
655.99,101.00,4.15,4.00
655.99,101.00,4.03,4.00
655.99,101.00,3.96,4.00
655.99,101.00,3.82,4.00
656.00,100.00,3.65,4.00
743.00,100.00,3.65,4.00
759.99,100.00,3.71,4.00
777.99,100.00,3.72,4.00
802.99,100.00,3.86,4.00
819.99,100.00,3.87,4.00
834.99,100.00,3.82,4.00
849.99,100.00,3.79,4.00
871.99,100.00,3.84,4.00
887.00,100.00,3.78,4.00
897.99,100.00,3.69,4.00
917.99,100.00,3.71,4.00
932.99,100.00,3.61,4.00
954.99,101.00,3.63,4.00
975.99,101.00,3.61,4.00
992.99,101.00,3.62,4.00
1008.99,101.00,3.59,4.00
1029.99,101.00,3.58,4.00
1061.99,101.00,3.98,4.00
1082.99,101.00,4.24,4.00
1102.98,101.00,4.49,4.00
1120.98,101.00,4.72,4.00
1140.99,101.00,4.76,4.00
1157.99,101.00,4.74,4.00
1181.99,100.00,4.73,4.00
1195.99,100.00,4.69,4.00
1214.99,100.00,4.74,4.00
1233.99,100.00,4.79,4.00
1251.99,100.00,4.75,4.00
1271.99,100.00,4.81,4.00
1285.99,100.00,4.85,4.00
1302.99,100.00,4.81,4.00
1316.99,100.00,4.80,4.00
1330.99,100.00,4.70,4.00
1351.99,100.00,4.70,4.00
1364.98,100.00,4.65,4.00
1379.98,100.00,4.64,4.00
1395.98,100.00,4.57,4.00
1408.98,100.00,4.34,4.00
1426.99,100.00,4.30,4.00
1442.00,101.00,4.24,4.00
1455.98,101.00,4.18,4.00
1467.98,101.00,4.08,4.00
1481.99,101.00,4.05,4.00
1491.99,101.00,3.87,4.00
1515.99,101.00,4.00,4.00
1529.99,101.00,3.93,4.00
1543.98,101.00,3.87,4.00
1557.99,100.00,3.82,4.00
1573.98,100.00,3.77,4.00
1588.99,100.00,3.78,4.00
1600.99,100.00,3.72,4.00
1614.99,100.00,3.72,4.00
1623.99,100.00,3.66,4.00
1644.98,100.00,3.66,4.00
1663.96,100.00,3.73,4.00
1677.97,100.00,3.72,4.00
1693.97,100.00,3.72,4.00
1714.98,101.00,3.82,4.00
1732.97,100.00,3.82,4.00
1747.97,100.00,3.82,4.00
1761.98,101.00,3.82,4.00
1776.99,101.00,3.86,3.90
1783.99,101.00,3.78,3.80
1783.98,101.00,3.65,3.70
1783.99,101.00,3.35,3.60
1783.99,101.00,3.18,3.50
1844.99,101.00,3.74,3.40
1844.99,100.00,3.57,3.30
1867.98,100.00,3.66,3.20
1884.99,100.00,3.68,3.10
1905.99,100.00,3.79,3.00
1910.00,100.00,3.67,2.90
1928.99,100.00,3.79,2.80
1931.99,100.00,3.57,2.70
1951.99,100.00,3.58,2.60
1971.99,100.00,3.66,2.50
1983.97,100.00,3.61,2.40
1992.98,100.00,3.46,2.30
2003.99,100.00,3.37,2.20
2009.99,100.00,3.26,2.10
2027.99,101.00,3.31,2.00
2036.99,101.00,3.23,1.90
2042.99,100.00,3.22,1.80
2045.99,101.00,3.26,1.70
2051.99,101.00,3.33,1.60
2074.98,100.00,3.62,1.50
2081.98,101.00,2.96,1.40
2098.99,100.00,3.17,1.30
2109.00,101.00,3.01,1.20
2105.99,100.00,2.76,1.10
2119.00,100.00,2.66,1.00
2129.00,100.00,2.73,0.90
2144.00,100.00,2.69,0.80
2152.00,100.00,2.75,0.70
2159.00,100.00,2.59,0.60
2175.00,100.00,2.54,0.50
2179.00,100.00,2.44,0.40
2172.00,100.00,2.24,0.30
2191.00,100.00,2.34,0.20
2206.00,100.00,2.45,0.10
2210.00,100.00,2.28,0.00
2211.00,101.00,2.18,0.00
2220.00,101.00,2.21,0.00
2235.00,100.00,2.36,0.00
2238.99,101.00,2.33,0.00
2238.99,101.00,2.05,0.00
2241.99,101.00,2.00,0.00
2240.99,101.00,1.77,0.00
2235.99,101.00,1.58,0.00
2236.99,100.00,1.63,0.00
2234.99,101.00,1.45,0.00
2234.99,101.00,1.33,0.00
2236.99,100.00,1.16,0.00
2234.99,100.00,1.03,0.00
2237.99,101.00,0.98,0.00
2235.99,101.00,0.76,0.00
2239.99,101.00,0.76,0.00
2234.99,101.00,0.78,0.00
2236.99,101.00,0.57,0.00
2236.99,101.00,0.38,0.00
2237.99,101.00,0.35,0.00
2236.99,101.00,0.32,0.00
2239.99,101.00,0.25,0.00
2237.99,101.00,0.04,0.00
2235.99,101.00,-0.04,0.00
2236.99,101.00,-0.02,0.00
2234.99,101.00,-0.09,0.00
2238.99,101.00,-0.02,0.00
2235.99,101.00,0.00,0.00
2235.99,101.00,-0.01,0.00
2236.99,101.00,0.03,0.00
2239.99,100.00,0.06,0.00
2238.99,100.00,0.03,0.00
2237.99,100.00,0.04,0.00
2237.99,100.00,0.00,0.00
2237.99,101.00,0.03,0.00
2237.99,100.00,-0.02,0.00
2237.99,101.00,0.04,0.00
2234.99,100.00,-0.02,0.00
2236.99,101.00,0.00,0.00
2236.99,101.00,-0.01,0.00
2235.99,101.00,-0.01,0.00
2238.99,101.00,-0.01,0.00
2238.99,101.00,0.01,0.00
2236.99,100.00,0.01,0.00
2238.99,100.00,0.03,0.00
2238.99,101.00,0.05,0.00
2235.99,101.00,-0.04,0.00
2237.99,101.00,0.03,0.00
2239.99,101.00,0.05,0.00
2235.99,101.00,-0.01,0.00
2237.99,100.00,-0.02,0.00
2233.99,101.00,-0.06,-0.10
2236.99,101.00,-0.01,-0.20
2241.00,101.00,0.04,-0.30
2243.00,100.00,0.06,-0.40
2252.00,101.00,0.18,-0.50
2250.00,100.00,0.15,-0.60
2245.00,101.00,0.13,-0.70
2248.00,101.00,0.14,-0.80
2246.00,101.00,0.11,-0.90
2248.00,100.00,0.15,-1.00
2246.00,100.00,0.09,-1.10
2250.00,100.00,0.14,-1.20
2250.00,100.00,0.16,-1.30
2249.00,100.00,0.13,-1.40
2250.00,100.00,0.14,-1.50
2249.00,100.00,0.16,-1.60
2249.00,100.00,0.14,-1.70
2250.00,100.00,0.12,-1.80
2248.00,101.00,0.15,-1.90
2249.00,100.00,0.14,-2.00
2248.00,100.00,0.17,-2.10
2251.00,100.00,0.17,-2.20
2249.00,100.00,0.10,-2.30
2251.00,100.00,0.10,-2.40
2249.00,100.00,-0.04,-2.50
2252.00,100.00,0.02,-2.60
2248.00,100.00,0.04,-2.70
2250.00,100.00,0.02,-2.80
2249.00,100.00,0.04,-2.90
2250.00,100.00,0.02,-3.00
2250.00,100.00,0.05,-3.10
2252.00,100.00,0.02,-3.20
2249.00,100.00,-0.01,-3.30
2251.00,100.00,0.02,-3.40
2250.00,100.00,0.00,-3.50
2251.00,100.00,0.03,-3.60
2248.00,100.00,-0.01,-3.70
2247.00,100.00,-0.04,-3.80
2253.00,100.00,0.06,-3.90
2249.00,100.00,0.00,-4.00
2248.00,100.00,0.00,-4.00
2245.99,100.00,-0.06,-4.00
2239.00,100.00,-0.12,-4.00
2246.00,100.00,-0.06,-4.00
2239.00,100.00,-0.12,-4.00
2229.00,100.00,-0.28,-4.00
2221.00,100.00,-0.33,-4.00
2209.00,100.00,-0.51,-4.00
2199.99,100.00,-0.61,-4.00
2192.98,100.00,-0.71,-4.00
2177.00,100.00,-0.91,-4.00
2169.99,100.00,-1.02,-4.00
2164.99,99.00,-1.05,-4.00
2143.99,99.00,-1.33,-4.00
2128.98,99.00,-1.51,-4.00
2128.99,99.00,-1.52,-4.00
2128.99,99.00,-1.48,-4.00
2128.99,100.00,-1.47,-4.00
2129.00,99.00,-1.55,-4.00
2062.98,99.00,-2.32,-4.00
2058.98,99.00,-2.36,-4.00
2040.98,99.00,-2.56,-4.00
2042.99,99.00,-2.45,-4.00
2016.00,99.00,-2.87,-4.00
2012.00,100.00,-2.84,-4.00
1997.00,100.00,-2.90,-4.00
1981.00,100.00,-3.00,-4.00
1967.99,100.00,-3.02,-4.00
1955.97,100.00,-3.05,-4.00
1935.98,100.00,-3.22,-4.00
1923.98,99.00,-3.17,-4.00
1904.99,99.00,-3.32,-4.00
1898.00,99.00,-3.34,-4.00
1875.99,99.00,-3.35,-4.00
1858.99,99.00,-3.38,-4.00
1848.98,100.00,-3.50,-4.00
1832.99,99.00,-3.70,-4.00
1817.99,99.00,-3.89,-4.00
1794.00,99.00,-4.19,-4.00
1784.00,100.00,-3.49,-4.00
1767.00,99.00,-3.65,-4.00
1747.99,99.00,-3.66,-4.00
1735.00,99.00,-3.85,-4.00
1714.00,99.00,-3.77,-4.00
1693.98,99.00,-3.98,-4.00
1675.98,99.00,-4.01,-4.00
1663.99,99.00,-3.96,-4.00
1643.99,99.00,-4.05,-4.00
1625.99,99.00,-4.12,-4.00
1610.99,99.00,-4.06,-4.00
1597.00,100.00,-4.08,-4.00
1577.00,100.00,-4.10,-4.00
1559.99,100.00,-4.22,-4.00
1538.99,100.00,-4.21,-4.00
1521.98,100.00,-4.21,-4.00
1503.98,100.00,-4.31,-4.00
1489.99,99.00,-4.28,-4.00
1472.99,99.00,-4.31,-4.00
1456.99,99.00,-4.21,-4.00
1441.99,99.00,-4.28,-4.00
1426.99,99.00,-4.25,-4.00
1411.00,99.00,-4.21,-4.00
1394.00,100.00,-4.26,-4.00
1376.99,99.00,-4.21,-4.00
1358.00,100.00,-4.20,-4.00
1342.00,100.00,-4.17,-4.00
1325.00,100.00,-4.24,-4.00
1308.00,99.00,-4.19,-4.00
1291.99,99.00,-4.17,-4.00
1273.99,99.00,-4.21,-4.00
1258.00,100.00,-4.23,-4.00
1242.99,99.00,-4.17,-4.00
1225.99,99.00,-4.17,-4.00
1208.99,99.00,-4.12,-4.00
1192.99,99.00,-4.11,-4.00
1180.00,99.00,-4.04,-4.00
1163.00,99.00,-4.08,-4.00
1146.00,99.00,-4.08,-4.00
1126.00,99.00,-4.13,-4.00
1113.00,100.00,-4.11,-4.00
1097.99,100.00,-4.11,-4.00
1077.99,100.00,-4.16,-4.00
1057.99,99.00,-4.19,-4.00
